ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,,,2020,10822.244,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,,,2020,3826.212,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,,,2020,1141.925,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_SECTOR_SER,Economic activity (Broad sector): Services,,,2020,5854.108,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,,,2020,21925.734,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,,,2020,7375.359,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,,,2020,1525.105,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,,,2020,1560.931,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,,2020,265.897,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,2020,7518.786,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,,2020,3679.657,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,,,2020,11103.49,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,,,2020,3551.246,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,,,2020,840.58,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,,,2020,1205.732,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,,2020,157.906,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,2020,3805.982,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,,2020,1542.043,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,,,2020,10822.244,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,,,2020,3826.212,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,,,2020,683.745,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,,,2020,350.455,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,,2020,107.725,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,2020,3712.822,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,,2020,2141.286,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_TOTAL,Economic activity (Detailed): Total,,,2020,21925.734,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_A,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,,2020,7375.359,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_B,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,,2020,184.888,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_C,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,,2020,1525.105,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_DE,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,,2020,81.009,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_F,Economic activity (Detailed): Construction ~ISIC rev.4 F,,,2020,1560.931,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_G,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,,2020,4426.53,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_HJ,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,,2020,1354.049,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_I,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,,2020,784.716,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_K,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,,2020,226.124,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_LMN,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,,2020,727.367,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_O,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,,2020,544.051,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_P,Economic activity (Detailed): Education ~ISIC rev.4 P,,,2020,1359.818,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_Q,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,,2020,359.34,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_DETAILS_RSTU,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,,2020,1416.448,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_TOTAL,Economic activity (Detailed): Total,,,2020,5622.958,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_A,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,,2020,3548.703,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_B,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,,2020,114.225,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_C,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,,2020,840.696,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_DE,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,,2020,43.789,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_F,Economic activity (Detailed): Construction ~ISIC rev.4 F,,,2020,1209.181,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_G,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,,2020,1831.614,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_HJ,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,,2020,1079.311,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_I,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,,2020,290.855,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_K,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,,2020,99.752,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_LMN,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,,2020,505.232,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_O,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,,2020,326.135,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_P,Economic activity (Detailed): Education ~ISIC rev.4 P,,,2020,611.351,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_Q,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,,2020,129.715,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_M,Sex: Male,ECO_DETAILS_RSTU,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,,2020,472.932,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_TOTAL,Economic activity (Detailed): Total,,,2020,5341.713,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_A,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,,2020,3826.656,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_B,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,,2020,70.662,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_C,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,,2020,684.409,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_DE,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,,2020,37.22,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_F,Economic activity (Detailed): Construction ~ISIC rev.4 F,,,2020,351.75,A,Adjusted,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_G,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,,2020,2594.916,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_HJ,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,,2020,274.738,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_I,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,,2020,493.861,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_K,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,,2020,126.372,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_LMN,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,,2020,222.135,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_O,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,,2020,217.917,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_P,Economic activity (Detailed): Education ~ISIC rev.4 P,,,2020,748.466,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_Q,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,,2020,229.625,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_F,Sex: Female,ECO_DETAILS_RSTU,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,,2020,943.517,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,,,2019,21634.053,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,,,2019,7266.356,,,,,,,,
KEN,Kenya,XA:1909,ILO - Modelled Estimates,EMP_2EMP_SEX_ECO_NB,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",SEX_T,Sex: Total,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,,,2019,3245.296,,,,,,,,
